TRYHHCHILD,TEAGE,TESEX,PEEDUCA,PTDTRACE,PEHSPNON,GTMETSTA,TELFS,TEMJOT,TRDPFTPT,TESCHENR,TESCHLVL,TRSPPRES,TESPEMPNOT,TRERNWA,TRCHILDNUM,TRSPFTPT,TEHRUSLT,TRTEC,TRTHH,t010102,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T18,TARGET
0.0,0.3857142857142857,0.0,0.6000000000000001,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641025644,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.18217821782178217,0.0,0.0,0.0,0.125,0.48768115942028983,0.0,0.0,0.0,0.0,0.038461538461538464,1
0.0,0.7142857142857142,0.0,0.40000000000000036,0.06666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.75,0.025641025641025644,0.0,0.0,0.038461538461538464,0.018518518518518517,0.021319796954314723,0.0,0.09215686274509804,0.0,0.0,0.0297029702970297,0.0,0.0,0.0,0.02777777777777778,0.2528985507246377,0.0,0.0,0.0,0.0,0.04358974358974359,2
0.0,0.5714285714285714,1.0,0.40000000000000036,0.06666666666666667,1.0,0.0,0.25,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.13866991146147498,0.0,0.0,0.37606837606837606,0.0,0.0,0.0,0.691358024691358,0.010152284263959392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.13043478260869565,0.0,0.0,0.0,0.05847953216374269,0.0,2
0.7777777777777778,0.3999999999999999,1.0,0.40000000000000036,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.025641025641025644,0.0,0.0,0.0,0.037037037037037035,0.1218274111675127,0.18681318681318682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02777777777777778,0.4057971014492754,0.0,0.0,0.0,0.0,0.05128205128205128,1
0.0,0.9999999999999999,0.0,0.8666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025641025641025644,0.0,0.0,0.0,0.08641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.4782608695652174,0.10434782608695653,0.0,0.0,0.0,0.02564102564102564,1
0.16666666666666666,0.21428571428571427,1.0,0.5333333333333337,0.0,1.0,0.5,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.21493645610167023,0.2222222222222222,0.0,0.37606837606837606,0.0,0.20490196078431372,0.0,0.030864197530864196,0.09137055837563453,0.12857142857142856,0.0,0.3923076923076923,0.0,0.03762376237623762,0.0,0.0,0.0,0.16666666666666669,0.021739130434782608,0.0,0.0,0.0,0.029239766081871343,0.029914529914529916,1
0.8333333333333333,0.4571428571428571,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.6586690794628062,0.1111111111111111,0.5,0.37606837606837606,0.0,0.0,0.0,0.0,0.03553299492385787,0.03736263736263736,0.0,0.38846153846153847,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.13333333333333333,0.0,0.0,0.0,0.0,0.0829059829059829,1
0.0,0.6571428571428571,0.0,0.26666666666666705,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641025644,0.0,0.0,0.6153846153846154,0.0,0.06598984771573604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2
0.1111111111111111,0.3142857142857143,0.0,0.8000000000000003,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.5,0.46153846153846156,0.0,0.12254901960784313,0.0,0.024691358024691357,0.04162436548223351,0.021978021978021976,0.0,0.4653846153846154,0.0,0.0,0.0,0.0,0.0,0.02777777777777778,0.14492753623188406,0.0,0.0,0.0,0.0,0.017094017094017096,1
0.8333333333333333,0.4714285714285714,0.0,0.8666666666666667,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.0,0.37606837606837606,0.0,0.0,0.0,0.05555555555555555,0.030456852791878174,0.32967032967032966,0.0,0.26153846153846155,0.0,0.019801980198019802,0.0,0.0,0.0,0.16666666666666669,0.06521739130434782,0.0,0.0,0.0,0.0,0.1111111111111111,0
0.33333333333333337,0.41428571428571426,1.0,0.8000000000000003,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.5200026346624512,0.2222222222222222,0.5,0.4188034188034188,0.0,0.7215686274509804,0.0,0.008641975308641974,0.29340101522842643,0.11428571428571428,0.0,0.1423076923076923,0.0,0.07920792079207921,0.0,0.0,0.0,0.0763888888888889,0.12318840579710146,0.0,0.0,0.0,0.0,0.042735042735042736,1
0.0,0.7857142857142857,0.0,0.7333333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025641025641025644,0.6484194294525828,0.0,0.0,0.024691358024691357,0.0,0.06593406593406594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06944444444444445,0.5144927536231884,0.0,0.0,0.0,0.0,0.017094017094017096,2
0.0,0.08571428571428572,1.0,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.052003383461253126,0.0,0.0,0.16239316239316243,0.0,0.0,0.07692307692307693,0.08024691358024691,0.045685279187817264,0.0,0.0029411764705882353,0.015384615384615385,0.34782608695652173,0.0,0.0,0.0,0.0,0.08333333333333334,0.043478260869565216,0.0,0.0,0.12745098039215685,0.0,0.05982905982905983,1
0.0,0.557142857142857,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.49989600016639973,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.08641975308641975,0.025380710659898477,0.0,0.0,0.06923076923076923,0.06987577639751552,0.1188118811881188,0.0,0.0,0.0,0.10416666666666667,0.10144927536231885,0.0,0.0,0.0,0.0,0.1282051282051282,2
0.8333333333333333,0.2571428571428571,1.0,0.8000000000000003,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.10400330026138625,0.1111111111111111,0.0,0.20512820512820512,0.0,0.0,0.0,0.13580246913580246,0.1918781725888325,0.08461538461538462,0.0,0.17076923076923076,0.0,0.007920792079207921,0.0,0.0,0.0,0.020833333333333336,0.10507246376811594,0.1391304347826087,0.0,0.0,0.0,0.11282051282051282,1
0.8333333333333333,0.4571428571428571,0.0,0.5333333333333337,0.0,1.0,0.5,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.5754692125825932,0.1111111111111111,0.5,0.4273504273504274,0.0,0.0,0.0,0.05555555555555555,0.06091370558375635,0.06593406593406594,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06944444444444445,0.15942028985507248,0.0,0.0,0.0,0.0,0.0,1
0.7777777777777778,0.5,1.0,0.5333333333333337,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.1248032669814395,0.2222222222222222,0.5,0.20512820512820512,0.0,0.0,0.0,0.0,0.2538071065989848,0.0,0.0,0.0,0.0,0.1188118811881188,0.0,0.0,0.0,0.20833333333333334,0.15217391304347827,0.0,0.0,0.0,0.14619883040935672,0.05128205128205128,2
0.1111111111111111,0.19999999999999998,1.0,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.22880310058170572,0.4444444444444444,0.75,0.46153846153846156,0.0,0.5,0.0,0.030864197530864196,0.06091370558375635,0.0,0.0,0.22692307692307692,0.0,0.0,0.008032128514056226,0.0,0.0,0.05555555555555556,0.2427536231884058,0.0,0.0,0.0,0.11695906432748537,0.0811965811965812,0
0.0,0.34285714285714286,1.0,0.40000000000000036,0.06666666666666667,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.5,0.6666666666666666,0.22533643946169685,0.0,0.5,0.37606837606837606,0.0,0.0,0.0,0.03950617283950617,0.0,0.0,0.00196078431372549,0.38076923076923075,0.0,0.0,0.0,0.0,0.0,0.05555555555555556,0.12391304347826088,0.0,0.0,0.0,0.0,0.15384615384615385,1
0.05555555555555555,0.1142857142857143,0.0,0.20000000000000018,0.0,1.0,0.5,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.3120029674619187,0.1111111111111111,0.0,0.46153846153846156,0.0,0.22058823529411764,0.0,0.0,0.030456852791878174,0.0,0.0,0.43846153846153846,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.15217391304347827,0.0,0.0,0.0,0.0,0.02564102564102564,1
0.0,0.7571428571428571,1.0,0.7333333333333334,0.06666666666666667,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641025644,0.0,0.0,0.0,0.014814814814814815,0.042639593908629446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009722222222222222,0.6514492753623189,0.0,0.0,0.0,0.0,0.0,1
0.16666666666666666,0.34285714285714286,0.0,0.8666666666666667,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.10920329194139956,0.2222222222222222,0.5,0.37606837606837606,0.0,0.058823529411764705,0.0,0.037037037037037035,0.030456852791878174,0.1978021978021978,0.0,0.3346153846153846,0.0,0.0,0.0,0.0,0.0,0.04166666666666667,0.04420289855072464,0.10434782608695653,0.0,0.0,0.0,0.10598290598290598,1
0.0,0.7857142857142857,1.0,0.5333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025641025641025644,0.0,0.0,0.0,0.037037037037037035,0.3147208121827411,0.0,0.0,0.0,0.0,0.1188118811881188,0.0,0.0,0.0,0.16666666666666669,0.0927536231884058,0.0,0.0,0.0,0.05847953216374269,0.035897435897435895,2
0.6666666666666666,0.5714285714285714,1.0,0.666666666666667,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.75,0.025641025641025644,0.0,0.26372549019607844,0.0,0.012345679012345678,0.18274111675126906,0.13406593406593406,0.0,0.0,0.0,0.06930693069306931,0.0,0.0,0.0,0.06944444444444445,0.07971014492753624,0.0,0.0,0.1764705882352941,0.17543859649122806,0.24273504273504273,1
0.0,0.3142857142857143,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.5,0.6666666666666666,0.26416304400579627,0.0,0.5,0.37606837606837606,0.0,0.0,0.0,0.06790123456790123,0.06091370558375635,0.0,0.0,0.36923076923076925,0.0,0.023762376237623763,0.0,0.0,0.0,0.04861111111111111,0.16159420289855073,0.0,0.0,0.0,0.0,0.06837606837606838,1
0.0,0.41428571428571426,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.400000693332224,0.0,0.0,0.37606837606837606,0.0,0.0,0.0,0.037037037037037035,0.06091370558375635,0.0,0.0,0.4423076923076923,0.0,0.0297029702970297,0.0,0.0,0.0,0.04861111111111111,0.10869565217391304,0.0,0.0,0.0,0.0,0.042735042735042736,1
0.6111111111111112,0.1714285714285714,0.0,0.5333333333333337,0.0,1.0,0.5,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.22533643946169685,0.1111111111111111,0.0,0.37606837606837606,0.0,0.2892156862745098,0.0,0.04938271604938271,0.005076142131979696,0.0,0.0,0.38846153846153847,0.0,0.0,0.0,0.0,0.0,0.04861111111111111,0.19202898550724637,0.0,0.0,0.0,0.0,0.008547008547008548,2
0.0,0.9,0.0,0.4666666666666668,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025641025641025644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,1
0.0,0.6142857142857142,1.0,0.7333333333333334,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.2239497750136933,0.0,0.0,0.3931623931623932,0.0,0.0,0.0,0.06790123456790123,0.015228426395939087,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.13768115942028986,0.10434782608695653,0.0,0.0,0.0,0.09401709401709402,0
0.0,0.557142857142857,0.0,0.8000000000000003,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.75,0.5470085470085471,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.5153846153846153,0.0,0.0,0.0,0.0,0.0,0.09027777777777778,0.13405797101449277,0.0,0.0,0.0,0.0,0.03418803418803419,1
